credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1426,144.09,11.02698756,12.11,667,3869.958333,7.317876198626496,34.2,0,3,0,1,1,0,0,0,0,0,0
1,0.0894,190.63,10.59663473,2.91,732,3149.958333,8.881697406469304,32.0,0,0,0,1,0,0,0,1,0,0,0
1,0.1461,413.71,11.51292546,5.05,767,3149.958333,4.836281906951478,0.4,2,0,0,0,0,0,0,0,0,0,1
1,0.16,351.58,10.73639668,14.3,692,1984.958333,9.18296917518005,98.3,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,95.32,11.33806004,23.05,717,8339.958333,9.549736900114642,67.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,86.62,10.98529272,9.66,662,5999.958333,9.877554170509624,86.6,3,1,0,0,1,0,0,0,0,0,0
1,0.1287,201.8,11.28978191,13.05,687,3030.0,9.17378011666438,49.9,0,0,1,0,0,0,1,0,0,0,0
1,0.074,74.55,11.09741002,5.89,777,3030.0,5.0238805208462765,4.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1635,353.3,11.2515607,11.52,732,5009.958333,10.48776807810896,94.4,3,0,0,0,0,0,0,0,0,0,1
1,0.1496,97.01,11.39639165,20.95,712,5910.0,10.409340834675561,87.5,0,0,0,0,0,0,0,0,0,0,1
1,0.1357,339.69,11.48246626,16.96,682,3839.958333,9.112065802707843,26.1,1,3,0,0,0,0,1,0,0,0,0
1,0.074,31.06,11.14186178,6.65,767,7080.0,9.052867513151618,14.8,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,31.22,10.27505111,21.52,737,3179.958333,8.099554282376364,42.8,1,0,0,0,0,0,0,1,0,0,0
1,0.1287,168.17,10.59653473,3.0,712,1200.0,8.296546520300614,38.5,0,0,0,0,1,0,0,0,0,0,0
1,0.1843,290.96,10.5635432,9.86,667,2520.0,5.700443573390687,99.3,0,0,1,1,1,0,0,0,0,0,0
1,0.1253,100.4,11.07720731,15.9,697,8999.958333,9.691778378847582,32.8,0,2,0,0,1,0,0,0,0,0,0
1,0.1774,164.8,9.305650552,8.84,692,1349.958333,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1
1,0.1114,393.65,10.20359214,17.82,742,3720.0,9.967072494161238,29.2,0,0,0,1,0,0,0,0,0,1,0
1,0.1322,67.61,10.91508846,9.77,672,5250.0,6.988413181999592,77.4,3,0,0,0,1,0,0,0,0,0,0
1,0.1392,257.74,10.59663473,22.05,682,4469.0,10.110704953300079,91.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1253,669.33,10.95940109,20.68,722,4709.958333,9.852036350945049,77.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1461,330.97,10.6454249,15.09,672,3240.0,9.26539657772426,80.7,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,190.63,11.15625052,9.46,732,4681.958333,9.86780856007911,35.5,2,0,0,0,1,0,0,0,0,0,0
1,0.1774,720.42,11.69524702,18.34,702,11909.95833,10.825919389167046,75.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1253,401.6,10.79949394,9.92,707,3539.958333,9.480978009818704,51.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1218,666.0,10.91501573,13.79,727,3899.958333,9.73790511174645,66.2,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,381.26,10.46561447,11.01,757,8579.958333,9.53387209732166,36.9,0,0,0,0,0,0,1,0,0,0,0
1,0.0705,46.35,10.71441777,16.24,792,4020.0,9.843259726985641,52.0,0,0,0,0,0,1,0,0,0,0,0
1,0.0774,156.1,10.62132735,17.68,752,3390.0,7.471932078245122,9.3,1,0,0,0,0,0,0,0,1,0,0
1,0.167,532.53,11.47210347,7.05,722,4140.0,8.054204897064407,46.4,2,0,0,0,0,0,0,0,0,0,1
1,0.1183,662.68,11.1844214,2.55,742,4649.958333,9.351753124926507,15.4,3,0,0,0,0,0,0,0,1,0,0
1,0.0859,316.11,10.62132735,10.92,757,5160.0,8.85366542803745,9.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1183,115.97,10.95080655,24.11,707,3030.0,7.9996785794994505,14.2,1,1,0,0,0,0,0,0,1,0,0
1,0.0894,352.67,11.32055357,21.53,737,5759.958333,10.745701081013967,56.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1322,324.49,11.69524702,4.91,692,4619.958333,7.417580402414544,87.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1114,472.38,11.65268741,11.3,732,3930.0,10.259131965660336,41.3,0,0,0,0,0,0,1,0,0,0,0
1,0.074,201.89,9.798127037,14.13,772,7169.958333,8.847216104357543,25.3,0,0,0,0,0,0,1,0,0,0,0
1,0.074,31.06,10.30895266,0.0,772,5729.958333,9.315510869581722,46.5,0,0,0,0,0,0,0,0,1,0,0
1,0.0894,190.63,11.00209984,23.18,732,3539.958333,10.013417611908324,29.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,99.9,10.71441777,17.33,737,7050.0,9.450930836894113,39.9,1,0,0,0,1,0,0,0,0,0,0
1,0.1322,101.41,10.1266311,3.5,682,1530.0,7.763021309018518,24.0,1,0,0,0,0,0,0,0,1,0,0
1,0.1357,679.37,10.9331784,20.03,707,5999.958333,10.250511070945045,70.7,1,0,0,0,0,0,1,0,0,0,0
1,0.0859,72.71,10.57131693,0.98,742,2580.0,7.533158807455563,22.8,1,0,0,0,0,1,0,0,0,0,0
1,0.0894,158.86,10.46321762,15.02,727,2250.0,8.204671828950811,10.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1531,696.31,11.44678566,23.79,702,4410.0,11.001783124388094,95.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1287,504.5,11.65268741,8.35,702,6089.958333,9.4053313318708,54.2,2,0,1,0,0,0,1,0,0,0,0
1,0.1218,266.4,10.30895266,4.16,737,2550.0,8.669227347271736,48.5,0,0,0,0,1,0,0,0,0,0,0
1,0.1322,169.01,9.903487553,10.14,687,6749.958333,8.67965211911394,82.8,3,0,1,0,0,0,1,0,0,0,0
1,0.0859,227.6,11.62735176,13.89,767,2880.0,6.398594934535208,2.4,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,190.63,10.20359214,17.73,757,4619.958333,9.946259644379998,28.4,2,0,0,1,0,1,0,0,0,0,0
1,0.1322,608.42,11.77528973,16.99,702,6540.0,10.42694308220214,82.3,0,0,0,0,0,1,0,0,0,0,0
1,0.0774,52.3,9.903487553,4.68,732,3030.0,7.982074875081202,27.9,0,0,0,0,0,1,0,0,0,0,0
1,0.1287,174.9,10.96819829,10.28,687,2160.0,7.84971375760487,19.4,3,0,0,0,0,0,1,0,0,0,0
1,0.1322,255.2,10.49949037,13.49,682,2729.958333,9.535896096856046,74.4,0,0,0,1,0,0,1,0,0,0,0
1,0.0894,317.72,11.04078195,14.78,742,4229.958333,7.5745584842024805,29.1,2,1,0,0,1,0,0,0,0,0,0
1,0.0774,280.97,10.6454249,2.69,797,13111.0,8.646465527120377,6.2,0,0,0,0,0,0,0,0,1,0,0
1,0.1183,530.15,10.81985828,19.03,747,3600.0,9.281823473598047,40.4,4,0,0,0,0,0,1,0,0,0,0
1,0.0774,78.05,10.6454249,6.49,737,6359.958333,6.875232087276577,10.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1148,72.54,10.59663473,14.55,732,1289.958333,7.580699752224563,9.8,0,0,0,0,1,0,0,0,0,0,0
1,0.1287,622.22,11.03495418,11.84,707,3690.0,9.162304922937626,46.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,366.68,11.05089001,18.02,777,5009.958333,10.294481794215836,52.3,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,218.54,11.58988651,12.69,762,8820.0,8.67812085552252,21.4,0,0,0,0,0,1,0,0,0,0,0
1,0.0894,317.72,10.12647109,13.68,742,4080.0,9.824390231177425,37.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1357,254.77,11.50795312,13.28,682,5399.958333,10.253616115604826,89.0,2,0,0,0,0,0,0,0,1,0,0
1,0.1426,240.15,11.15625052,18.82,692,5490.0,9.687878048875998,96.5,3,0,0,0,0,0,1,0,0,0,0
1,0.0859,267.11,10.6454249,17.37,752,4410.0,9.047115310873217,58.7,1,0,0,0,0,0,1,0,0,0,0
1,0.0774,216.97,10.37349118,22.73,752,11249.95833,9.826228466989177,57.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1322,338.01,11.00209984,9.54,692,2250.0,7.724888439323074,17.7,0,3,0,0,0,0,0,1,0,0,0
1,0.1253,401.6,10.81977828,16.08,712,5430.0,9.632006859422356,66.6,0,0,1,0,0,0,1,0,0,0,0
1,0.1218,499.5,11.47097784,8.7,772,5160.0,7.668561108015897,30.6,2,0,0,0,0,0,0,0,1,0,0
1,0.1218,399.6,11.28978191,24.88,712,5070.0,8.846640813100485,16.6,0,0,1,0,0,0,1,0,0,0,0
1,0.1218,666.0,11.15625052,14.31,722,3000.0,7.737616282857904,5.4,1,1,0,0,0,0,0,0,1,0,0
1,0.1114,492.06,10.51053203,14.19,752,5369.958333,7.957177323459475,25.3,2,0,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,11.04132055,18.4,767,10920.0,10.409853245580026,48.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,98.91,10.858999,21.72,707,4410.0,9.375176614429117,63.7,0,0,0,0,1,0,0,0,0,0,0
1,0.0859,221.28,11.00443046,22.73,742,2550.0,9.040974526342444,18.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1357,339.69,11.58988651,15.74,702,3990.0,10.063265228228518,31.1,1,0,0,0,0,0,1,0,0,0,0
1,0.1148,626.41,10.4341158,17.44,752,4802.0,10.126991039065885,36.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,312.19,10.89673933,9.11,792,9029.958333,11.399230312522345,6.4,0,0,0,0,0,0,0,0,0,1,0
1,0.1183,430.75,11.65268741,4.17,717,2610.0,7.4570320891223805,9.0,3,2,0,0,0,1,0,0,0,0,0
1,0.0894,57.19,11.22524339,24.21,722,4289.958333,10.594156665220533,70.3,0,0,0,0,1,0,0,0,0,0,0
1,0.1114,32.81,11.49272276,11.64,707,5759.958333,9.24319470884713,28.2,1,1,0,0,0,0,1,0,0,0,0
1,0.1183,430.75,10.93310697,11.87,722,5580.0,9.29798488182823,34.5,1,0,0,0,0,0,1,0,0,0,0
1,0.074,186.36,11.65268741,6.4,772,4949.958333,9.491224389926964,23.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,12.16525065,6.62,757,5100.0,10.178502231260227,28.6,1,0,0,1,0,0,1,0,0,0,0
1,0.1392,324.31,10.30895266,15.92,692,4319.958333,10.069722070677152,49.4,3,0,0,0,0,0,1,0,0,0,0
1,0.1183,265.08,11.08220409,8.12,732,4259.958333,10.687389096364537,87.8,2,0,0,0,0,1,0,0,0,0,0
1,0.1287,215.26,11.73606902,9.9,697,5399.958333,7.680637427560936,36.1,2,0,1,0,0,0,1,0,0,0,0
1,0.1565,122.46,11.08214255,2.51,732,4080.0,7.280008252884188,9.2,0,0,0,0,0,0,0,0,0,0,1
1,0.1531,208.9,10.43399815,7.31,667,3600.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0
1,0.0774,156.1,10.31890299,12.91,752,8973.958333,9.668650902630873,75.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1635,176.65,10.81977828,7.2,747,1860.0,7.201170883281678,7.2,1,0,0,1,0,0,0,0,0,0,1
1,0.0774,142.83,11.26446411,17.94,762,6270.0,11.626754025318883,33.5,1,0,0,0,0,0,1,0,0,0,0
1,0.1148,138.47,10.78931908,18.06,707,2550.0,8.167068178341237,33.2,1,1,0,0,1,0,0,0,0,0,0
1,0.0894,441.63,10.3011503,17.66,747,10019.95833,10.154907530801994,73.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1774,720.42,11.31447453,2.87,677,4290.958333,9.169934957341145,51.9,0,1,0,1,0,0,1,0,0,0,0
1,0.1253,267.74,10.59653473,13.62,717,4710.0,10.279901396250288,64.0,2,0,0,0,0,0,1,0,0,0,0
1,0.0894,540.12,11.08214255,12.89,772,10889.95833,9.131621787264777,18.1,1,0,0,0,0,0,1,0,0,0,0
1,0.0859,126.45,11.05089001,16.97,742,5675.958333,7.690743163541872,25.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1148,468.16,11.26446411,23.17,727,4200.958333,10.349358568612542,42.3,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,317.72,10.81977828,7.56,757,4000.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1218,299.7,11.0184488,19.77,702,3990.0,10.615996086574693,76.9,0,0,0,1,0,1,0,0,0,0,0
1,0.1114,656.07,11.91839057,0.82,792,7499.958333,8.381144346952961,10.5,1,0,0,1,0,0,1,0,0,0,0
1,0.1426,686.12,11.97035031,16.42,692,7589.958333,11.255772597553271,75.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1218,532.8,11.40756495,13.68,717,3809.958333,8.636042325254618,17.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1253,173.19,9.952277717,22.86,692,7290.0,9.069813136839207,67.3,0,0,0,1,0,0,1,0,0,0,0
1,0.0894,95.32,10.03451581,0.79,727,2550.0,5.342334251964811,3.5,1,0,0,0,1,0,0,0,0,0,0
1,0.1287,269.07,10.30895266,9.52,692,3154.958333,8.89041055197428,51.9,0,0,1,0,0,0,1,0,0,0,0
1,0.1183,596.41,11.66137995,8.22,747,7440.0,11.183949064243944,76.6,4,0,0,0,0,0,1,0,0,0,0
1,0.0894,158.86,10.91501573,20.14,727,6029.958333,10.028047572471536,53.3,3,0,0,0,1,0,0,0,0,0,0
1,0.1114,344.44,10.89295439,19.63,732,6720.0,9.107310471656639,64.4,3,0,0,0,0,0,1,0,0,0,0
1,0.1461,634.35,11.70354582,13.09,752,7229.958333,9.573315428463395,17.5,0,0,0,0,0,0,0,0,0,0,1
1,0.1496,426.14,11.1844214,6.43,667,5880.0,8.59840444684106,46.7,1,0,0,0,0,1,0,0,0,0,0
1,0.1461,689.51,11.05089001,14.72,687,2789.958333,8.987821625430815,66.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1461,344.76,10.727663,22.03,672,4679.958333,8.350666240520924,27.1,1,0,0,0,0,0,1,0,0,0,0
1,0.16,421.89,11.46163217,11.86,702,6330.0,10.43582023258655,63.9,3,0,0,1,0,0,0,0,0,0,1
1,0.1253,267.74,10.71441777,11.57,697,5070.0,9.203315757039219,32.4,1,2,0,0,0,0,1,0,0,0,0
1,0.0774,74.93,10.64927462,11.47,757,7380.0,9.536257094657879,24.5,0,0,0,0,0,0,0,1,0,0,0
1,0.1114,328.04,11.44035477,13.03,727,3030.0,8.692993531219926,43.8,0,0,0,0,0,0,0,0,0,1,0
1,0.0774,156.1,11.03488966,14.4,752,8370.0,9.647949933410914,35.4,1,0,0,0,1,0,0,0,0,0,0
1,0.1183,430.75,11.5806215,13.2,717,3270.0,10.556697763492373,56.5,1,0,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,11.35040654,10.07,792,2940.0,6.634633357861686,1.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1183,533.46,11.15625052,10.89,732,3600.0,9.676775140407365,40.9,3,0,0,0,0,0,1,0,0,0,0
1,0.0894,285.95,10.71308355,16.72,737,3720.0,9.06589246761031,24.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,207.87,11.35040654,11.55,762,4289.958333,8.583355393669907,0.0,0,0,0,0,0,0,0,0,0,0,1
1,0.1461,689.51,10.85892207,14.84,682,3690.0,9.94831750445392,65.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1357,611.44,11.22524339,2.85,692,4770.0,8.387084506069217,7.7,3,0,0,0,0,0,0,1,0,0,0
1,0.1183,78.7,11.00209984,16.48,697,6839.958333,8.213381737034572,22.2,2,0,0,0,0,1,0,0,0,0,0
1,0.1392,682.74,12.32385568,11.37,697,4589.958333,10.943039620074693,72.1,0,0,0,0,0,1,0,0,0,0,0
1,0.1253,200.8,10.46310334,23.07,687,5100.0,8.112227958349724,23.5,0,0,0,0,0,1,0,0,0,0,0
1,0.0894,413.03,11.77528973,0.05,802,6809.958333,7.849323818040561,8.8,0,0,0,0,1,0,0,0,0,0,0
1,0.1565,262.4,10.40426284,11.93,672,1470.0,7.039660349862076,54.3,0,0,0,0,1,0,0,0,0,0,0
1,0.1635,565.27,10.81977828,0.36,722,1754.958333,6.46302945692067,3.9,3,0,0,0,0,0,0,0,0,0,1
1,0.167,710.03,11.26446411,24.6,677,1748.958333,0.0,49.63,1,0,0,1,0,0,0,0,1,0,0
1,0.1218,466.2,12.32385568,16.65,717,6389.958333,10.535556883587484,87.1,1,0,0,0,0,0,0,0,0,1,0
1,0.1426,343.06,11.77528973,7.5,677,2580.0,9.465602553171852,52.9,3,2,0,0,0,1,0,0,0,0,0
1,0.1704,642.14,11.678406,17.74,672,5160.0,9.848978567035735,53.8,1,1,0,0,0,0,1,0,0,0,0
1,0.0894,368.55,10.74849708,12.35,752,3300.0,6.967909201801884,10.1,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,363.52,10.30895266,1.8,792,7889.958333,7.751475318021456,5.7,0,0,0,0,0,0,0,0,1,0,0
1,0.1565,554.53,10.91508846,22.84,672,4619.958333,10.029459192098065,89.9,0,0,0,1,0,0,1,0,0,0,0
1,0.1878,657.81,11.28978191,15.6,672,1142.0,9.32232887392423,93.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1114,461.71,10.08580911,13.15,752,6631.0,9.514289416891836,29.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,454.97,10.67359577,23.61,752,8679.958333,8.809713540508268,67.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,11.26446411,5.72,757,3616.0,9.089753408987065,27.4,1,0,0,0,0,1,0,0,0,0,0
1,0.1253,167.34,10.59663473,10.56,692,4410.0,9.618601567386348,66.6,0,0,0,0,0,0,0,1,0,0,0
1,0.0859,63.23,9.903687533,8.7,747,4289.958333,8.438799123988225,19.3,0,0,0,1,1,0,0,0,0,0,0
1,0.1253,669.33,12.05989014,6.45,722,3420.0,10.084725188767045,44.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1287,48.77,9.740968623,7.41,692,2009.958333,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
1,0.1114,393.65,11.2395407,15.06,742,4860.0,9.844957610345725,47.5,1,0,0,0,0,0,1,0,0,0,0
1,0.0859,252.89,10.1266311,20.3,797,6690.0,8.102283624480073,27.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1253,401.6,11.85651517,5.59,702,5009.958333,8.385260520155413,16.5,2,0,0,0,0,1,0,0,0,0,0
1,0.1253,401.6,12.06681058,6.33,717,9120.0,10.555422037261998,90.1,1,0,0,0,0,0,0,1,0,0,0
1,0.1531,313.34,11.32900263,3.45,742,5520.0,8.735364401103888,8.1,0,0,1,0,0,0,0,0,0,0,1
1,0.1183,198.81,11.00209984,15.5,702,3809.958333,10.921142826790764,39.0,2,0,0,0,0,1,0,0,0,0,0
1,0.0894,57.19,10.53209621,21.54,742,3179.958333,7.9865049385539955,32.3,5,0,0,0,0,0,0,1,0,0,0
1,0.1218,666.0,11.57332418,13.84,732,9373.958333,10.00937792779356,76.7,1,0,0,0,0,0,1,0,0,0,0
1,0.0774,156.1,10.58446093,5.62,747,2220.0,7.752335163302292,25.0,1,0,0,0,1,0,0,0,0,0,0
1,0.0894,142.98,9.809176873,6.29,792,2670.0,4.2626798770413155,0.7,1,0,0,0,0,0,0,1,0,0,0
1,0.1148,197.82,11.22524339,12.66,727,3270.0,8.301025253838453,7.2,2,1,0,0,1,0,0,0,0,0,0
1,0.0894,327.25,10.3041411,19.29,747,8070.0,8.66957087183712,64.7,1,0,0,1,0,0,1,0,0,0,0
1,0.1114,492.06,10.91501573,12.18,767,8939.958333,9.48006211905097,19.6,2,0,0,0,0,0,1,0,0,0,0
1,0.1809,904.88,11.15625052,21.02,672,5190.0,10.542548067192307,74.4,3,0,0,1,1,0,0,0,0,0,0
1,0.0859,126.45,11.35035948,7.3,747,7949.958333,9.894345894618844,64.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1531,448.25,10.81977828,24.17,672,3390.0,8.741456115998364,71.9,0,0,0,1,0,0,1,0,0,0,0
1,0.0859,256.84,10.40426284,16.36,752,3360.0,9.428913494775632,33.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1426,48.03,10.59663473,13.83,662,3869.958333,8.059592328887545,53.6,2,0,0,0,0,0,1,0,0,0,0
1,0.1565,314.88,11.00209984,15.42,662,4289.958333,9.698122522573561,89.5,0,0,0,1,0,0,1,0,0,0,0
1,0.1287,538.14,11.08214255,11.52,727,4740.0,8.89439598980643,93.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,10.85614879,8.52,812,10950.0,6.859614903654202,1.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1322,338.01,10.69557468,19.32,692,3869.958333,9.052633375946147,87.1,1,0,0,0,0,0,1,0,0,0,0
1,0.1114,360.84,10.75773265,10.39,722,2193.0,9.281357859211463,34.5,3,0,0,0,0,0,1,0,0,0,0
1,0.0894,524.23,11.58896015,3.16,802,9870.0,8.431417414394833,6.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1357,322.71,10.37349118,0.56,792,9029.958333,7.299797366758161,7.1,7,0,0,0,1,0,0,0,0,0,0
1,0.1218,666.0,10.83695,22.88,732,3990.0,10.196306409093062,51.4,1,0,0,0,0,0,1,0,0,0,0
1,0.0705,61.8,10.71441777,3.68,777,7800.0,8.80537513890967,23.8,0,0,0,0,1,0,0,0,0,0,0
1,0.1253,430.88,10.53900562,24.27,712,2039.958333,8.526945482858915,55.5,0,0,0,1,0,0,0,1,0,0,0
1,0.0859,252.89,10.0604913,17.23,762,2550.0,7.739359202689098,9.3,2,0,0,0,0,1,0,0,0,0,0
1,0.1114,262.43,11.73606902,13.61,722,5399.958333,10.63510997614786,48.6,3,0,0,0,0,0,1,0,0,0,0
1,0.1704,713.49,11.99535161,14.04,677,4440.0,11.165181945422688,91.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1357,679.37,10.6454249,11.91,722,1410.958333,7.285506548522785,12.4,2,0,0,0,0,0,0,0,0,1,0
1,0.1496,519.68,11.40756495,24.99,687,3509.958333,10.894830096721002,96.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1392,512.06,11.15625052,22.34,682,5039.958333,8.949754525186103,39.9,2,1,0,0,0,0,1,0,0,0,0
1,0.0859,460.72,10.56617553,24.71,772,3990.0,9.237760967552175,28.9,2,0,0,0,0,0,1,0,0,0,0
1,0.1496,415.74,10.5454467,10.1,682,2553.0,9.41865450904439,80.0,1,0,0,0,0,1,0,0,0,0,0
1,0.0894,385.23,10.6454249,22.11,747,3360.0,9.853771960290196,22.0,3,0,0,0,0,0,1,0,0,0,0
1,0.1253,234.27,11.28983191,15.93,702,4229.958333,9.909767790493278,59.9,2,0,0,0,0,0,0,0,1,0,0
1,0.1357,142.67,10.34817337,17.77,677,1679.958333,7.690743163541872,70.5,1,0,0,0,0,0,1,0,0,0,0
1,0.1913,734.42,11.05089001,8.86,677,7350.0,9.198470199405696,99.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1114,457.61,11.15756394,10.96,732,5429.958333,10.238136699767878,73.8,0,0,0,0,0,1,0,0,0,0,0
1,0.1287,235.44,10.1266311,9.79,692,6721.0,8.757154527656606,65.5,1,0,0,0,0,0,1,0,0,0,0
1,0.1114,393.65,11.41861479,14.36,737,3899.958333,8.043984431221553,26.4,1,0,0,0,0,0,0,0,1,0,0
1,0.1218,249.75,11.28978191,2.77,717,3630.0,6.483107351457199,19.8,2,0,0,0,1,0,0,0,0,0,0
1,0.1253,510.37,10.858999,10.96,722,6270.0,7.88344635413774,3.9,0,0,0,1,0,0,0,0,1,0,0
1,0.1218,499.5,11.33857208,24.66,722,11159.95833,10.013238416495247,58.7,0,2,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,12.20607265,4.24,812,5880.0,9.653229708730347,8.7,4,0,0,0,0,0,0,0,1,0,0
1,0.1253,117.14,10.71441777,23.12,692,2459.958333,8.552174160311482,64.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1357,339.69,11.51292546,3.35,702,2340.0,4.127134385045092,2.0,0,0,0,0,0,0,0,0,1,0,0
1,0.1496,277.16,10.6454249,4.46,672,1769.958333,8.635331719433278,26.9,0,0,0,1,0,0,0,0,0,1,0
1,0.1148,164.85,10.0387175,8.54,732,2039.958333,7.325148957955575,22.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1392,546.2,11.60823564,15.36,687,3060.0,10.079120121179287,59.3,1,2,0,0,0,0,1,0,0,0,0
1,0.1704,713.49,11.12726298,8.4,747,1860.0,6.450470422144176,1.3,6,0,0,1,0,0,0,0,0,0,1
1,0.1565,314.88,10.49127422,4.43,732,1471.0,7.749753406274437,28.3,1,0,0,0,0,0,0,0,0,0,1
1,0.0894,317.72,10.30895266,5.6,737,5640.0,9.121836973384779,17.3,2,0,0,1,0,0,1,0,0,0,0
1,0.1531,497.86,11.13458902,13.7,677,2340.0,10.070145404863476,90.9,2,0,0,0,0,0,1,0,0,0,0
1,0.1392,573.5,12.32385568,24.06,702,6869.958333,11.599360008957019,90.2,3,0,0,0,0,1,0,0,0,0,0
1,0.074,124.24,10.23995979,1.89,797,8100.0,7.695757990554761,8.7,0,0,0,0,0,0,0,0,0,1,0
1,0.1531,278.53,10.83958091,16.52,662,2459.958333,8.982184278838428,33.2,3,0,0,0,1,0,0,0,0,0,0
1,0.16,457.05,11.41861479,23.89,662,2190.0,10.979973516212516,80.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1531,348.16,10.16585182,1.38,792,2291.0,6.054439346269371,2.1,0,0,0,0,0,0,0,0,0,0,1
1,0.1253,321.28,10.63103616,16.72,702,3360.0,7.999342952713282,81.9,0,0,0,0,0,0,1,0,0,0,0
1,0.167,710.03,11.01046476,20.94,672,5850.0,10.251782482029256,81.2,0,1,0,0,0,0,1,0,0,0,0
1,0.1114,157.46,9.903487553,3.12,737,1500.0,7.8804263442924,23.4,1,0,0,0,1,0,0,0,0,0,0
1,0.1183,331.34,10.46321762,24.13,717,6449.958333,8.628376720376853,73.5,0,0,0,1,0,0,1,0,0,0,0
1,0.1704,214.05,10.26813067,12.42,662,2160.0,9.078635880978755,95.3,1,0,0,0,1,0,0,0,0,0,0
1,0.1287,235.44,11.58058411,18.09,687,5160.0,11.405841242360554,84.8,0,0,0,0,1,0,0,0,0,0,0
1,0.0774,249.75,11.54244543,15.47,802,4620.958333,8.77940359789435,11.6,2,0,0,0,1,0,0,0,0,0,0
1,0.1114,426.45,10.49127422,11.77,737,5460.0,8.19891444498699,7.4,1,0,1,0,1,0,0,0,0,0,0
1,0.1253,220.88,11.40235138,20.2,697,9240.0,10.204258589529626,45.7,2,0,0,0,0,0,1,0,0,0,0
1,0.1496,346.45,10.43399815,17.08,672,1800.0,8.273591798199632,38.2,1,0,0,0,0,0,0,0,1,0,0
1,0.1426,171.53,11.11125555,12.48,687,7410.0,10.122864017281094,95.5,3,0,0,0,0,0,0,0,0,1,0
1,0.1114,246.03,12.08958377,11.33,727,5429.958333,10.395344401254501,81.6,1,0,0,0,1,0,0,0,0,0,0
1,0.1253,267.74,10.30895266,9.8,702,2670.0,8.688622307043769,39.8,1,1,0,0,0,0,1,0,0,0,0
